gender,age_range,city_name,state_name,country_name,user_count,subject,description,link,image_link,tag_1,tag_2,tag_3,tag_4,tag_5,tag_6,tag_7,tag_8,tag_9,tag_10
female,18-24,League City,Texas,United States,1,Arctic Fox Hair Color- Vegan & Cruelty-Free – Arctic Fox - Dye For A ...,"Their dyes are very impressive! I have dark hair, bleached it to a caramel brown and I used a purple dye several months ago and it’s faded a bit but still there and looks good",https://arcticfoxhaircolor.com/,https://fantastic-item-background-images.s3.us-west-2.amazonaws.com/c7dfb610-fd29-4991-87af-6113078f8bee_1630477253442_19e5beb6_bd52_4708_b2d3_5dc3959a884e.jpg,hair-care,hair color,Hair,dyes,Color,beauty hack,beauty,,,
female,25-34,San Diego,California,United States,1,Elite | Official Trailer | Netflix,Netflix has been putting out some amazing Spanish originals recently. This is one of them,https://www.youtube.com/watch?v=QNwhAdrdwp0,https://fantastic-item-background-images.s3.us-west-2.amazonaws.com/8855eb87-6ab4-47cc-9f71-7a3107c94fbf_1630476005307_d419abe2_79d0_415e_abbd_640b8b3d9b2f.jpg,thrillers,Teen drama,surprisingly good,subtitled,Spanish party,School scandal,Rich kids of Spain,mysteries,Murder,international
male,25-34,San Diego,California,United States,5,dvsn - With Me (Official Audio),Saucy af track. Old but just heard it for the first time. Favorite song by OVO's DVSN,https://www.youtube.com/watch?v=ZwDVKqAYbEw,https://fantastic-item-background-images.s3.us-west-2.amazonaws.com/64c4abc2-cc13-4bf2-ba39-a3f591afb1d8_1630475291159_c7b903f2_97f4_4807_a306_d39a49e00f7a.jpg,Saucy,Octobers very own,wavy,usher,toronto,The Weekend,rap caviar,r kelly,ovo radio,OVO
male,25-34,Berlin,New Jersey,United States,1,Spotify: Listening is everything,"There's simply no better way to listen to music, podcasts, and more.",https://www.spotify.com/,https://www.scdn.co/i/_global/open-graph-default.png,streaming,spotify,podcasts,music,Audio book,App,,,,
male,25-34,San Diego,California,United States,2,Grammarly: Free Online Writing Assistant,this really helps my writing and its free!,https://www.grammarly.com/,https://static.grammarly.com/assets/files/e80911c560f18f1ffdc084f23fe9c715/share.png,writing,write,virtual assistant,tips,productivity,paper,online,,,
male,18-24,San Diego,California,United States,1,Robinhood Crypto - Buy Bitcoin & Other Cryptocurrencies,Coming soon,https://crypto.robinhood.com/,https://images.squarespace-cdn.com/content/v1/53fe4a70e4b0a2293ab0e42a/1516843714528-6V42P4HTO5CJNS29F77X/ke17ZwdGBToddI8pDm48kPTrHXgsMrSIMwe6YW3w1AZ7gQa3H78H3Y0txjaiv_0fDoOvxcdMmMKkDsyUqMSsMWxHk725yiiHCCLfrh8O1z4YTzHvnKhyp6Da-NYroOW3ZGjoBKy3azqku80C789l0p52bY8kZn6Mpkp9xtPUVLhvLurswpbKwwoDWqBh58NLxQZMhB36LmtxTXHHtLwR3w/image-asset.png,Crypto,Bitcoin,Robinhood,Cryptocurrencies,Buy,trading,Other,how to buy bitcoin,hip hop,apps
female,25-34,Brea,California,United States,1,"Ruffles Mozzarella & Marinara Flavored Potato Chips, 8.5 Oz ...",So good!! ,https://www.walmart.com/ip/Ruffles-Mozzarella-Marinara-Flavored-Potato-Chips-8-5-Oz/317045722,https://fantastic-item-background-images.s3.us-west-2.amazonaws.com/92f1750d-3b1d-4ef2-a721-d121ec8bb742_1630476196351_1653d2f2_81e3_4f57_b746_ca74b4da22c0.jpg,snacks,chips,snack,ruffles,quick,Products,Potato,snack food,Mozzarella,
male,25-34,San Diego,California,United States,3,Mad Max: Fury Road,"Dystopian movie where water is the most valuable resource. Gorgeous movie, enthralling plot, beautiful cinematography. Worth multiple watches.",https://www.youtube.com/watch?v=hEJnMQG9ev8,https://fantastic-item-background-images.s3.us-west-2.amazonaws.com/5da67f6f-4954-4f66-b99d-2bbc008538d4_1630475154224_de2fde0b_dd44_4667_b3fd_848e4e02244b.gif,tom hardy,sci-fi,movie,intense,fury road,action packed,action,wild,weird,unique
male,18-24,San Diego,California,United States,1,Urban Decay UD Pro Smoky Crease Brush,Crease brush ,http://www.urbandecay.com/ud-pro-smoky-crease-brush-by-urban-decay/UD739.html?cgid=1_502,https://fantastic-item-background-images.s3.us-west-2.amazonaws.com/7e8524bf-e1c4-45dc-9ef6-1df119a9c1a7_1630475803229_c2afa02d_7a94_4a21_bd4a_d82251d8f2e9.png,UD PRO Urban Decay,Makeup,eyeshadow brush,crease brush,Cosmetics,Brush,Beauty,,,
male,25-34,San Diego,California,United States,1,Yahtzee (dice game),"One of my favorite games to play against my wife. Simple to pick up, good mix of luck and strategy. But it gets pretty competitive!",https://www.ultraboardgames.com/yahtzee/game-rules.php,https://fantastic-item-background-images.s3.us-west-2.amazonaws.com/91852f58-e899-4c8d-8369-f69bd0a7f755_1630476172151_7bbe4102_fd9a_4ae2_8f58_d5c603d04472.jpg,yahtzee,games,game,dice,boardgames,,,,,
female,18-24,Levittown,New York,United States,1,?️ Survivor: Winners at War,I could watch Survivor nonstop! So entertaining! ,https://www.cbs.com/shows/survivor/,https://fantastic-item-background-images.s3.us-west-2.amazonaws.com/6cfa37bb-42f9-4996-b03e-c26ffa58c35e_1630475453753_5f8b46ba_a592_48e2_9675_d110511c36e8.jpg,tv shows,survivor,Netflix,cbs all-access,cbs all access,CBS,,,,
female,25-34,Atlantic Beach,North Carolina,United States,1,The Great British Baking Show,"Food, laughter, friendship, dreams, SCONES. Just yes. Put it on in the background and find yourself on the floor two hours later cackling and eating oreos you're pretending are macaroons.",https://www.netflix.com/title/80063224,https://fantastic-item-background-images.s3.us-west-2.amazonaws.com/77cb4829-d408-4029-b205-00ce78e7618f_1630475671828_e3f95835_a0eb_41f0_bb96_5185325469d9.jpg,tv show,netflix,cooking,competition,british,,,,,
male,18-24,San Diego,California,United States,1,Something About Where U R (ODESZA x Kill Paris),,https://soundcloud.com/brett-treude/something-about-where-u-r,https://fantastic-item-background-images.s3.us-west-2.amazonaws.com/ac2160ca-1d7c-4f50-8f0b-4cbdd3c9b897_1630476699159_af9188cd_2aa0_4f03_af8f_60b8ce98a4f5.jpg,music,U,tracks,soundcloud,sound,songs,song,Something,remix,R
female,18-24,Levittown,New York,United States,1,Good Omens - Season 1,Loved every minute of this show!,https://www.amazon.com/Inside-Look-Good-Omens/dp/B089Y7GX8X/ref=sr_1_3?dchild=1&qid=1606698556&refinements=p_n_entity_type%3A14069185011&s=instant-video&sr=1-3,https://fantastic-item-background-images.s3.us-west-2.amazonaws.com/1f173a40-7910-45a9-b9cd-1a91c010da30_1630473945625_11085173_a43d_4632_9dfd_8275c4958e7e.jpg,Watch,tv,stream,Omens,,,,,,
male,25-34,San Diego,California,United States,5,Iron Mountain Hike,Great hike in inland San Diego. Moderate difficulty. Great views. Great for families. ,https://www.alltrails.com/trail/us/california/iron-mountain-summit-trail-short,https://fantastic-item-background-images.s3.us-west-2.amazonaws.com/7fe92765-176a-4f0b-9568-a3ccbe7b7327_1630475835812_353dfe34_4d83_4e1f_ac8f_748b8cc510eb.jpg,Hikes,Fun things to do,Outdoors,Iron Mountain,Family,Things to do,San Diego,Outdoorsy,things to do in san diego,Sunshine
male,18-24,San Diego,California,United States,1,Vitality Bowls - Superfood Cafe,Great smoothie and acai bowl spot. Hulk w/ peanut butter is a great protein smoothie.  ,https://vitalitybowls.com/,https://fantastic-item-background-images.s3.us-west-2.amazonaws.com/f8c485c7-2b24-4e94-97e0-b59fc82b99d7_1630478173235_5f3fe1bc_9d46_4638_a3a0_d187292a7296.jpg,Vitality,Utc,Superfood,Snacks,Smoothie,Shake,Restaurant,Quick,Panini,Lunch
male,25-34,San Diego,California,United States,3,FineArt & Skepsis - With U,Idk what this is but it goes hard af,https://youtu.be/skrPViSYcrk,https://fantastic-item-background-images.s3.us-west-2.amazonaws.com/0f4e9ceb-3a70-4276-a8ce-d194df2aa7b5_1630473647662_62e1f9d2_aa31_4593_8508_d70acd9ccade.jpg,club music,rage,hard,drinking music,club,ukf music,edm,Banger,ukfmusic,ukf bassline
female,25-34,San Diego,California,United States,1,The Daily Show with Trevor Noah - Series | Comedy Central Official ...,"If you ever want to catch up with the news but you easily get bored with the monotone politics talk, watch the Daily Show with Trevor Noah, who will deliver all you have to know in a humorous and engaging way!",http://www.cc.com/shows/the-daily-show-with-trevor-noah,https://fantastic-item-background-images.s3.us-west-2.amazonaws.com/9ad952d8-567f-4460-a8d7-12ab004407ff_1630476355994_ddcf48c9_3b05_49cd_b5ed_4d0180bca861.jpg,youtube,Trevor noah,streaming,politics,online,news,comedy central,comedy,,
female,18-24,Los Angeles,California,United States,1,"Facial Spray with Aloe, Cucumber and Green Tea | Mario Badescu","The most refreshing facial spray ever. Perfect for priming your face, setting your makeup, or just cooling down. Oh and it smells amazing too!",https://www.mariobadescu.com/product/facial-spray-with-aloe-cucumber-and-green-tea,https://fantastic-item-background-images.s3.us-west-2.amazonaws.com/92eae52e-7ab9-42fc-88ff-8952bcc4b575_1630476195709_c7130daf_e41f_44e5_9852_a46106b40c19.jpg,Setting spray,spritz,Primer,Beauty products,beauty,Tea,Spray,skin care product,skin care,skin
female,25-34,San Diego,California,United States,1,Down Wit That - Chance The Rapper,"New stuff from Chance The Rapper, and its pretty catchy. ",https://soundcloud.com/chancetherapper/down-wit-that?in=chancetherapper/sets/merry-christmas-lil-mama-re-wrapped-disc-two,https://fantastic-item-background-images.s3.us-west-2.amazonaws.com/f807ca19-76c6-442f-8447-7df6a7fe3296_1630478157171_161e1f2f_72fe_43a6_9095_2e9a6e853ef8.jpg,chill,Wit,tracks,soundcloud,sound,songs,song,rap,music,hop
female,18-24,San Diego,California,United States,5,How to Lose a Guy in 10 Days (2003),Matthew McConaughey is dreamy,http://www.imdb.com/title/tt0251127/,https://fantastic-item-background-images.s3.us-west-2.amazonaws.com/d9352026-6ba6-4314-b9dd-df6c001ea026_1630477579660_8f07f1ef_5eba_40fc_a9d3_fe1cba07c8fa.jpg,throwbacks,throwback,romantic,romance,rom coms,Rom,movies,movie,love,Lose
male,25-34,San Diego,California,United States,1,ABRA - COME 4 ME,,https://www.youtube.com/watch?v=WsNzPAOQEnE,https://fantastic-item-background-images.s3.us-west-2.amazonaws.com/08c5fdab-fcdc-466d-83bd-f5f2d1492859_1630473517621_ba44a825_8b90_4112_99fd_a681184ddf3b.jpg,sexy,saucy,Rnb,female vocals,female energy,female,energy,different,Chill,amazing
male,25-34,San Diego,California,United States,2,"Preppy Men’s Clothing, Women’s Clothing and Men’s Silk Ties – Vineyard Vines","Preppy men’s, women’s, and children’s clothes. Love the brand!",http://www.vineyardvines.com/,https://fantastic-item-background-images.s3.us-west-2.amazonaws.com/c0b25bd1-eeb4-48f9-b20e-33491834c5fd_1630477125711_850dbe01_f08a_4981_b741_bf360328640c.jpg,Womens,Women’s,women,Vineyard,vines,Ties,stores,store,Silk,shopping
male,18-24,San Diego,California,United States,1,TWO DOOR CINEMA CLUB | SOMETHING GOOD CAN WORK,Really fun track. Classic,https://www.youtube.com/watch?v=Wxu02vp_Vm0,https://fantastic-item-background-images.s3.us-west-2.amazonaws.com/037bec0f-351c-44bc-a642-69788563ef1b_1630473411650_42a1ef29_a09e_47c4_b1da_870aac9e5d52.jpg,WORK,Unique,undercover martyn,two door cinema club,TWO,tourist history,something good can work,SOMETHING,sam halliday,kitsune
male,25-34,San Diego,California,United States,3,One of the Girls - Otha,Sad club music? Idk the chorus slaps,https://open.spotify.com/track/25FJ3Wsiv3woan4iN0fzYd,https://fantastic-item-background-images.s3.us-west-2.amazonaws.com/d536618e-960e-4ad8-a9ea-5298eb3b8fd2_1630477499704_4a282d79_772a_44b4_8cb1_b87e58941ef7.gif,introverted,hipster,different,Unique,sad,weird,One,norweigan,music,Girls
male,18-24,San Diego,California,United States,1,Disney and the Future of TV,,https://stratechery.com/2019/disney-and-the-future-of-tv/,https://fantastic-item-background-images.s3.us-west-2.amazonaws.com/3c0c9dca-29c6-4e6b-8a46-dfbbcdd05de3_1630474517868_261116f1_46ff_4729_95a1_fd8786f51b0f.png,Analysis,Short read,Technology,Tech,Smart,Quick read,TV,The state of tv,Streaming,stratechery
male,18-24,San Diego,California,United States,2,Trans Am Racing,Trans-am racing is simply an American Classic.,https://www.google.com/search?q=trans+am+racing&hl=en-us&client=safari&tbm=isch&tbs=rimg:CZZCoCkZfKHJIkDZ-1mM5WhD7tFGLxCGLPSCRZAWmmQ3l5laROawNidSgVvtNw_1_1d1HY0ze3KXACZ6jufCroRdaBtg-ozR5ZkxC4KhIJ2ftZjOVoQ-4ROv10PDAPglQqEgnRRi8Qhiz0ghFEz0Wa3fJTyCoSCUWQFppkN5eZETqVnH-3zi-BKhIJWkTmsDYnUoERhV2IK0TmrU0qEglb7TcP_13dR2BEjRQwpm40JQSoSCdM3tylwAmeoEfE8auhK7mKQKhIJ7nwq6EXWgbYRTTGr4yEejroqEgkPqM0eWZMQuBEzM8NyqOcbbA%3D%3D&tbo=u&ved=0ahUKEwiNhsDayrHWAhVGjFQKHd1WC1cQuIIBCCE,https://fantastic-item-background-images.s3.us-west-2.amazonaws.com/f2798e3f-aa38-4ee4-8e8f-5e540750503d_1630478058047_262316c8_866f_4761_9eb6_64f33fb71a7b.jpg,trans,racing,sports,Search,Google,fast,cars,car,,
male,25-34,San Diego,California,United States,4,Joe Rogan Experience #1325 - Dr. Cornel West,Must must must watch. Sensational conversation on major societal issues. Such an articulate breakdown of the struggles we have as a society and potential ways forward.,https://www.youtube.com/watch?v=ViWvAnvT17c,https://fantastic-item-background-images.s3.us-west-2.amazonaws.com/c2025549-6573-4154-8528-d88783e06701_1630477151753_06356573_429f_4dd7_b47a_fc4ffc5e4972.jpg,podcast,intelligent,must watch,insightful,Cornel West,brilliant,West,sensational,Rogan,must
male,18-24,San Diego,California,United States,1,I Will Not Let An Exam Result Decide My Fate||Spoken Word,A controversial and interesting spoken word poetry piece. ,https://www.youtube.com/watch?v=D-eVF_G_p-Y,https://fantastic-item-background-images.s3.us-west-2.amazonaws.com/1ef0b0cf-7418-4a8f-9cca-2700085e5338_1630473941633_f93dedf0_5e1b_46c8_a69e_0d1d033e64fc.jpg,motivational,spoken word,inspirational,fate,emotional,youth rebeillion,youth,Word,Will,uosb
female,25-34,Atlantic Beach,North Carolina,United States,1,The Gift Official Trailer #1 (2015) - Jason Bateman Psychological Thriller HD,An intense psychological thriller that will have you speechless by the end. ,https://www.youtube.com/watch?v=I3IiZU9JBuE,https://fantastic-item-background-images.s3.us-west-2.amazonaws.com/dee89e35-4b20-4269-84cc-41b1173d534d_1630477689638_9ea73910_5786_4f55_8aa4_1427116d314b.jpg,Thriller,Murder,Intense,Thrillers,Surprise ending,Psychological,Mystery,Mysteries,Drama,Crime
male,25-34,Los Angeles,California,United States,1,Duolingo - The world's best way to learn a language,Fun way to learn a new language in minutes a day!,https://www.duolingo.com/,https://fantastic-item-background-images.s3.us-west-2.amazonaws.com/877ca5d9-55d0-494b-910a-c2ebe0c2c30f_1630475990752_5ba65e7e_3c81_4fd1_919c_248079285e1c.jpg,Spanish ,self improvement ,learning,languages,Knowledge,Intelligence,Habits,German,foreign language ,foreign
male,25-34,San Diego,California,United States,10,Alina Baraz - Electric (feat. Khalid),"Loving this track right now. Pretty sexy, nice mix of vocals",https://www.youtube.com/watch?v=uwWrSR8SFEc,https://fantastic-item-background-images.s3.us-west-2.amazonaws.com/3b5decfa-f422-48b6-8032-f035d022ac81_1630474500655_2e720386_c2c2_4ee2_9e4e_f0962bcd9e80.jpg,Saucy,sexy,R&B,M+P,Electric,EDM,wavy,New Song,New Music,New channel
male,18-24,Encinitas,California,United States,1,Trip Carter - Ms. Mirage (Dir. by Glassface),Another dope track. Trippy vid.,https://www.youtube.com/watch?v=BsvK79CQOog,https://fantastic-item-background-images.s3.us-west-2.amazonaws.com/0dfc3a27-b80e-4fbd-b192-bc9f0270481b_1630473618642_c89a6ecb_c906_4a42_baa5_3c07306f25a6.jpg,wavy,trippy,hip hop,trip carter,rap,Trip,poppington,music video,music,Ms
male,18-24,San Diego,California,United States,1,YUNGBLUD - Loner,"Lowkey a fan of his sound. Definitely unique, reminds me of mid 90s alternative rock.",https://www.youtube.com/watch?v=1kfALLjeND4,https://fantastic-item-background-images.s3.us-west-2.amazonaws.com/c00176de-bb9e-41be-9088-23fe4ca9cfa1_1630477110182_012fad8f_7e1b_4439_9f0d_87d8eb06559a.jpg,Punk,Unique,Rock,Music,YUNGBLUD,Songs,Song,Rap rock,Punk rock,Loner
male,25-34,San Diego,California,United States,2,SiR - Hair Down (Official Video) ft. Kendrick Lamar,love SiR ,https://m.youtube.com/watch?v=BQqEMLOOMCo,https://fantastic-item-background-images.s3.us-west-2.amazonaws.com/84a1730e-fa68-444c-864d-99d40eba44f0_1630475935179_4b6d3ef4_7b75_4405_9097_1c47f59c52f8.jpg,top dawg,soulful,rnb,hair down,Video,top dawg entertainment,top dawg ent,tde,sza,soul
female,25-34,San Diego,California,United States,1,Dr. Gabor Maté on How to Reframe a Challenging Moment and Feel Empowered | The Tim Ferriss Show,"We dont respond to what happens, we respond to our perception of what happens pretty cool mental experiment here ",https://youtu.be/__JLFw2FtEQ,https://fantastic-item-background-images.s3.us-west-2.amazonaws.com/12c01e06-ba1d-4c72-b36d-2ede5c5af4af_1630473713132_cf0009f7_599d_40f3_a4e3_848de7ff9cd6.jpg,thought provoking,self improvement,mindfulness,train your mind,Self Help,Reframe,Buddhism,timothy ferriss speaker,timothy ferriss,Tim Ferriss Podcast
male,25-34,San Diego,California,United States,1,Watch The Rescue | Full Movie | Disney+,Incredible documentary about the rescue of the Thailand boys soccer team trapped in an underwater cave.,https://www.disneyplus.com/movies/the-rescue/6u1VV7RFRiRz,https://fantastic-item-background-images.s3.us-west-2.amazonaws.com/0e922072-1e5e-4469-bb4c-449f62dff74b_1639118825622_9453b973_ef2e_44c5_af33_0e4acd619cfb.jpg,underwater,True story,Storms,powerful,Movies,Intense,emotional,dramatic,documentary,Based on a true story
